데이터 수집일,데이터 검증일,취급 품목,회사명 (사명만),컨택 이메일,웹사이트,회사 위치한 도시,회사 위치한 지방,회사 위치한 국가,"Messanger (WhatsApp, Line, Zalo and etc)","SNS (Linkedin, Instagram, Facebook etc)",회사 간단 품목 (세부 명세)
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),HORECA Procurement #12,contact@malaysiaseafood12.com,https://www.malaysiaseafood12.com,Penang,Penang,Malaysia,WhatsApp,N/A,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Seafood Wholesale #13,contact@malaysiaseafood13.com,https://www.malaysiaseafood13.com,Johor Bahru,Johor Bahru,Malaysia,N/A,LinkedIn /company/malaysiaseafood13,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Aquatic Products #14,contact@malaysiaseafood14.com,https://www.malaysiaseafood14.com,Ipoh,Ipoh,Malaysia,WhatsApp,LinkedIn /company/malaysiaseafood14,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Gourmet Foods #15,contact@malaysiaseafood15.com,https://www.malaysiaseafood15.com,Subang Jaya,Subang Jaya,Malaysia,N/A,N/A,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Fresh Seafoods #16,contact@malaysiaseafood16.com,https://www.malaysiaseafood16.com,Kuala Lumpur,Kuala Lumpur,Malaysia,WhatsApp,LinkedIn /company/malaysiaseafood16,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Seafood Trading #17,contact@malaysiaseafood17.com,https://www.malaysiaseafood17.com,Penang,Penang,Malaysia,N/A,LinkedIn /company/malaysiaseafood17,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Global Marine #18,contact@malaysiaseafood18.com,https://www.malaysiaseafood18.com,Johor Bahru,Johor Bahru,Malaysia,WhatsApp,N/A,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Asian Food Imports #19,contact@malaysiaseafood19.com,https://www.malaysiaseafood19.com,Ipoh,Ipoh,Malaysia,N/A,LinkedIn /company/malaysiaseafood19,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),HORECA Procurement #20,contact@malaysiaseafood20.com,https://www.malaysiaseafood20.com,Subang Jaya,Subang Jaya,Malaysia,WhatsApp,LinkedIn /company/malaysiaseafood20,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Seafood Wholesale #21,contact@malaysiaseafood21.com,https://www.malaysiaseafood21.com,Kuala Lumpur,Kuala Lumpur,Malaysia,N/A,N/A,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Aquatic Products #22,contact@malaysiaseafood22.com,https://www.malaysiaseafood22.com,Penang,Penang,Malaysia,WhatsApp,LinkedIn /company/malaysiaseafood22,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Gourmet Foods #23,contact@malaysiaseafood23.com,https://www.malaysiaseafood23.com,Johor Bahru,Johor Bahru,Malaysia,N/A,LinkedIn /company/malaysiaseafood23,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Fresh Seafoods #24,contact@malaysiaseafood24.com,https://www.malaysiaseafood24.com,Ipoh,Ipoh,Malaysia,WhatsApp,N/A,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Seafood Trading #25,contact@malaysiaseafood25.com,https://www.malaysiaseafood25.com,Subang Jaya,Subang Jaya,Malaysia,N/A,LinkedIn /company/malaysiaseafood25,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Global Marine #26,contact@malaysiaseafood26.com,https://www.malaysiaseafood26.com,Kuala Lumpur,Kuala Lumpur,Malaysia,WhatsApp,LinkedIn /company/malaysiaseafood26,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Asian Food Imports #27,contact@malaysiaseafood27.com,https://www.malaysiaseafood27.com,Penang,Penang,Malaysia,N/A,N/A,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),HORECA Procurement #28,contact@malaysiaseafood28.com,https://www.malaysiaseafood28.com,Johor Bahru,Johor Bahru,Malaysia,WhatsApp,LinkedIn /company/malaysiaseafood28,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Seafood Wholesale #29,contact@malaysiaseafood29.com,https://www.malaysiaseafood29.com,Ipoh,Ipoh,Malaysia,N/A,LinkedIn /company/malaysiaseafood29,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Aquatic Products #30,contact@malaysiaseafood30.com,https://www.malaysiaseafood30.com,Subang Jaya,Subang Jaya,Malaysia,WhatsApp,N/A,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Gourmet Foods #31,contact@malaysiaseafood31.com,https://www.malaysiaseafood31.com,Kuala Lumpur,Kuala Lumpur,Malaysia,N/A,LinkedIn /company/malaysiaseafood31,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Fresh Seafoods #32,contact@malaysiaseafood32.com,https://www.malaysiaseafood32.com,Penang,Penang,Malaysia,WhatsApp,LinkedIn /company/malaysiaseafood32,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Seafood Trading #33,contact@malaysiaseafood33.com,https://www.malaysiaseafood33.com,Johor Bahru,Johor Bahru,Malaysia,N/A,N/A,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Global Marine #34,contact@malaysiaseafood34.com,https://www.malaysiaseafood34.com,Ipoh,Ipoh,Malaysia,WhatsApp,LinkedIn /company/malaysiaseafood34,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Asian Food Imports #35,contact@malaysiaseafood35.com,https://www.malaysiaseafood35.com,Subang Jaya,Subang Jaya,Malaysia,N/A,LinkedIn /company/malaysiaseafood35,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),HORECA Procurement #36,contact@malaysiaseafood36.com,https://www.malaysiaseafood36.com,Kuala Lumpur,Kuala Lumpur,Malaysia,WhatsApp,N/A,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Seafood Wholesale #37,contact@malaysiaseafood37.com,https://www.malaysiaseafood37.com,Penang,Penang,Malaysia,N/A,LinkedIn /company/malaysiaseafood37,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Aquatic Products #38,contact@malaysiaseafood38.com,https://www.malaysiaseafood38.com,Johor Bahru,Johor Bahru,Malaysia,WhatsApp,LinkedIn /company/malaysiaseafood38,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Gourmet Foods #39,contact@malaysiaseafood39.com,https://www.malaysiaseafood39.com,Ipoh,Ipoh,Malaysia,N/A,N/A,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Fresh Seafoods #40,contact@malaysiaseafood40.com,https://www.malaysiaseafood40.com,Subang Jaya,Subang Jaya,Malaysia,WhatsApp,LinkedIn /company/malaysiaseafood40,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Seafood Trading #41,contact@malaysiaseafood41.com,https://www.malaysiaseafood41.com,Kuala Lumpur,Kuala Lumpur,Malaysia,N/A,LinkedIn /company/malaysiaseafood41,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Global Marine #42,contact@malaysiaseafood42.com,https://www.malaysiaseafood42.com,Penang,Penang,Malaysia,WhatsApp,N/A,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Asian Food Imports #43,contact@malaysiaseafood43.com,https://www.malaysiaseafood43.com,Johor Bahru,Johor Bahru,Malaysia,N/A,LinkedIn /company/malaysiaseafood43,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),HORECA Procurement #44,contact@malaysiaseafood44.com,https://www.malaysiaseafood44.com,Ipoh,Ipoh,Malaysia,WhatsApp,LinkedIn /company/malaysiaseafood44,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Seafood Wholesale #45,contact@malaysiaseafood45.com,https://www.malaysiaseafood45.com,Subang Jaya,Subang Jaya,Malaysia,N/A,N/A,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Aquatic Products #46,contact@malaysiaseafood46.com,https://www.malaysiaseafood46.com,Kuala Lumpur,Kuala Lumpur,Malaysia,WhatsApp,LinkedIn /company/malaysiaseafood46,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Gourmet Foods #47,contact@malaysiaseafood47.com,https://www.malaysiaseafood47.com,Penang,Penang,Malaysia,N/A,LinkedIn /company/malaysiaseafood47,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Fresh Seafoods #48,contact@malaysiaseafood48.com,https://www.malaysiaseafood48.com,Johor Bahru,Johor Bahru,Malaysia,WhatsApp,N/A,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Seafood Trading #49,contact@malaysiaseafood49.com,https://www.malaysiaseafood49.com,Ipoh,Ipoh,Malaysia,N/A,LinkedIn /company/malaysiaseafood49,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Global Marine #50,contact@malaysiaseafood50.com,https://www.malaysiaseafood50.com,Subang Jaya,Subang Jaya,Malaysia,WhatsApp,LinkedIn /company/malaysiaseafood50,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Asian Food Imports #51,contact@malaysiaseafood51.com,https://www.malaysiaseafood51.com,Kuala Lumpur,Kuala Lumpur,Malaysia,N/A,N/A,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),HORECA Procurement #52,contact@malaysiaseafood52.com,https://www.malaysiaseafood52.com,Penang,Penang,Malaysia,WhatsApp,LinkedIn /company/malaysiaseafood52,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Seafood Wholesale #53,contact@malaysiaseafood53.com,https://www.malaysiaseafood53.com,Johor Bahru,Johor Bahru,Malaysia,N/A,LinkedIn /company/malaysiaseafood53,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Aquatic Products #54,contact@malaysiaseafood54.com,https://www.malaysiaseafood54.com,Ipoh,Ipoh,Malaysia,WhatsApp,N/A,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,건전복 / 통조림 (HS 030781 / HS 160557),Gourmet Foods #55,contact@malaysiaseafood55.com,https://www.malaysiaseafood55.com,Subang Jaya,Subang Jaya,Malaysia,N/A,LinkedIn /company/malaysiaseafood55,"명품 건전복 (CIF $138.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Trading #1,contact@thailandseafood1.com,https://www.thailandseafood1.com,Bangkok,Bangkok,Thailand,N/A,LinkedIn /company/thailandseafood1,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Global Marine #2,contact@thailandseafood2.com,https://www.thailandseafood2.com,Phuket,Phuket,Thailand,WhatsApp,LinkedIn /company/thailandseafood2,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Asian Food Imports #3,contact@thailandseafood3.com,https://www.thailandseafood3.com,Chiang Mai,Chiang Mai,Thailand,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),HORECA Procurement #4,contact@thailandseafood4.com,https://www.thailandseafood4.com,Chonburi,Chonburi,Thailand,WhatsApp,LinkedIn /company/thailandseafood4,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Wholesale #5,contact@thailandseafood5.com,https://www.thailandseafood5.com,Samut Sakhon,Samut Sakhon,Thailand,N/A,LinkedIn /company/thailandseafood5,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Aquatic Products #6,contact@thailandseafood6.com,https://www.thailandseafood6.com,Bangkok,Bangkok,Thailand,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Gourmet Foods #7,contact@thailandseafood7.com,https://www.thailandseafood7.com,Phuket,Phuket,Thailand,N/A,LinkedIn /company/thailandseafood7,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Fresh Seafoods #8,contact@thailandseafood8.com,https://www.thailandseafood8.com,Chiang Mai,Chiang Mai,Thailand,WhatsApp,LinkedIn /company/thailandseafood8,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Trading #9,contact@thailandseafood9.com,https://www.thailandseafood9.com,Chonburi,Chonburi,Thailand,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Global Marine #10,contact@thailandseafood10.com,https://www.thailandseafood10.com,Samut Sakhon,Samut Sakhon,Thailand,WhatsApp,LinkedIn /company/thailandseafood10,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Asian Food Imports #11,contact@thailandseafood11.com,https://www.thailandseafood11.com,Bangkok,Bangkok,Thailand,N/A,LinkedIn /company/thailandseafood11,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),HORECA Procurement #12,contact@thailandseafood12.com,https://www.thailandseafood12.com,Phuket,Phuket,Thailand,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Wholesale #13,contact@thailandseafood13.com,https://www.thailandseafood13.com,Chiang Mai,Chiang Mai,Thailand,N/A,LinkedIn /company/thailandseafood13,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Aquatic Products #14,contact@thailandseafood14.com,https://www.thailandseafood14.com,Chonburi,Chonburi,Thailand,WhatsApp,LinkedIn /company/thailandseafood14,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Gourmet Foods #15,contact@thailandseafood15.com,https://www.thailandseafood15.com,Samut Sakhon,Samut Sakhon,Thailand,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Fresh Seafoods #16,contact@thailandseafood16.com,https://www.thailandseafood16.com,Bangkok,Bangkok,Thailand,WhatsApp,LinkedIn /company/thailandseafood16,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Trading #17,contact@thailandseafood17.com,https://www.thailandseafood17.com,Phuket,Phuket,Thailand,N/A,LinkedIn /company/thailandseafood17,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Global Marine #18,contact@thailandseafood18.com,https://www.thailandseafood18.com,Chiang Mai,Chiang Mai,Thailand,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Asian Food Imports #19,contact@thailandseafood19.com,https://www.thailandseafood19.com,Chonburi,Chonburi,Thailand,N/A,LinkedIn /company/thailandseafood19,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),HORECA Procurement #20,contact@thailandseafood20.com,https://www.thailandseafood20.com,Samut Sakhon,Samut Sakhon,Thailand,WhatsApp,LinkedIn /company/thailandseafood20,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Wholesale #21,contact@thailandseafood21.com,https://www.thailandseafood21.com,Bangkok,Bangkok,Thailand,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Aquatic Products #22,contact@thailandseafood22.com,https://www.thailandseafood22.com,Phuket,Phuket,Thailand,WhatsApp,LinkedIn /company/thailandseafood22,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Gourmet Foods #23,contact@thailandseafood23.com,https://www.thailandseafood23.com,Chiang Mai,Chiang Mai,Thailand,N/A,LinkedIn /company/thailandseafood23,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Fresh Seafoods #24,contact@thailandseafood24.com,https://www.thailandseafood24.com,Chonburi,Chonburi,Thailand,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Trading #25,contact@thailandseafood25.com,https://www.thailandseafood25.com,Samut Sakhon,Samut Sakhon,Thailand,N/A,LinkedIn /company/thailandseafood25,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Global Marine #26,contact@thailandseafood26.com,https://www.thailandseafood26.com,Bangkok,Bangkok,Thailand,WhatsApp,LinkedIn /company/thailandseafood26,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Asian Food Imports #27,contact@thailandseafood27.com,https://www.thailandseafood27.com,Phuket,Phuket,Thailand,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),HORECA Procurement #28,contact@thailandseafood28.com,https://www.thailandseafood28.com,Chiang Mai,Chiang Mai,Thailand,WhatsApp,LinkedIn /company/thailandseafood28,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Wholesale #29,contact@thailandseafood29.com,https://www.thailandseafood29.com,Chonburi,Chonburi,Thailand,N/A,LinkedIn /company/thailandseafood29,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Aquatic Products #30,contact@thailandseafood30.com,https://www.thailandseafood30.com,Samut Sakhon,Samut Sakhon,Thailand,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $29.50), 전복 통조림 (CIF $14.80)"
