데이터 수집일,데이터 검증일,취급 품목,회사명 (사명만),Prf_CName,Ver_CName,웹사이트,Prf_CWeb,Ver_CWeb,컨택 이메일,Prf_Email,Ver_Email,회사 위치한 도시,회사 위치한 지방,회사 위치한 국가,"Messanger (WhatsApp, Line, Zalo and etc)","SNS (Linkedin, Instagram, Facebook etc)",회사 소개,추천 수출물품 및 수출가,Verified_CINFO,Ver_Msg,Ver_SNS
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Global Marine,https://www.google.com/search?q=Kaohsiung%20Global%20Marine+Kaohsiung,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,WhatsApp,,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Global+Marine+Kaohsiung+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung Asian Food Imports,https://www.google.com/search?q=Taichung%20Asian%20Food%20Imports+Taichung,,,,,,,,Taichung,Taichung,Taiwan,,LinkedIn /company/taiwanseafood3,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+Asian+Food+Imports+Taichung+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Tainan HORECA Procurement,https://www.google.com/search?q=Tainan%20HORECA%20Procurement+Tainan,,,,,,,,Tainan,Tainan,Taiwan,WhatsApp,,대만 현지 Tainan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Tainan+HORECA+Procurement+Tainan+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),New Taipei City Seafood Wholesale,https://www.google.com/search?q=New%20Taipei%20City%20Seafood%20Wholesale+New Taipei City,,,,,,,,New Taipei City,New Taipei City,Taiwan,,,대만 현지 New Taipei City 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=New+Taipei+City+Seafood+Wholesale+New+Taipei+City+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taipei Aquatic Products,https://www.google.com/search?q=Taipei%20Aquatic%20Products+Taipei,,,,,,,,Taipei,Taipei,Taiwan,WhatsApp,LinkedIn /company/taiwanseafood6,대만 현지 Taipei 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taipei+Aquatic+Products+Taipei+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Gourmet Foods,https://www.google.com/search?q=Kaohsiung%20Gourmet%20Foods+Kaohsiung,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,,,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Gourmet+Foods+Kaohsiung+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung Fresh Seafoods,https://www.google.com/search?q=Taichung%20Fresh%20Seafoods+Taichung,,,,,,,,Taichung,Taichung,Taiwan,WhatsApp,,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+Fresh+Seafoods+Taichung+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Tainan Oceanic Imports,https://www.google.com/search?q=Tainan%20Oceanic%20Imports+Tainan,,,,,,,,Tainan,Tainan,Taiwan,,LinkedIn /company/taiwanseafood9,대만 현지 Tainan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Tainan+Oceanic+Imports+Tainan+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),New Taipei City Seafood Logistics,https://www.google.com/search?q=New%20Taipei%20City%20Seafood%20Logistics+New Taipei City,,,,,,,,New Taipei City,New Taipei City,Taiwan,WhatsApp,,대만 현지 New Taipei City 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=New+Taipei+City+Seafood+Logistics+New+Taipei+City+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taipei Pacific Trading,https://www.google.com/search?q=Taipei%20Pacific%20Trading+Taipei,,,,,,,,Taipei,Taipei,Taiwan,,,대만 현지 Taipei 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taipei+Pacific+Trading+Taipei+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Atlantic Distributors,https://www.google.com/search?q=Kaohsiung%20Atlantic%20Distributors+Kaohsiung,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,WhatsApp,LinkedIn /company/taiwanseafood12,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Atlantic+Distributors+Kaohsiung+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung Seafood Trading,https://www.google.com/search?q=Taichung%20Seafood%20Trading+Taichung,,,,,,,,Taichung,Taichung,Taiwan,,,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+Seafood+Trading+Taichung+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Tainan Global Marine,https://www.google.com/search?q=Tainan%20Global%20Marine+Tainan,,,,,,,,Tainan,Tainan,Taiwan,WhatsApp,,대만 현지 Tainan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Tainan+Global+Marine+Tainan+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),New Taipei City Asian Food Imports,https://www.google.com/search?q=New%20Taipei%20City%20Asian%20Food%20Imports+New Taipei City,,,,,,,,New Taipei City,New Taipei City,Taiwan,,LinkedIn /company/taiwanseafood15,대만 현지 New Taipei City 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=New+Taipei+City+Asian+Food+Imports+New+Taipei+City+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taipei HORECA Procurement,https://www.google.com/search?q=Taipei%20HORECA%20Procurement+Taipei,,,,,,,,Taipei,Taipei,Taiwan,WhatsApp,,대만 현지 Taipei 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taipei+HORECA+Procurement+Taipei+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Seafood Wholesale,https://www.google.com/search?q=Kaohsiung%20Seafood%20Wholesale+Kaohsiung,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,,,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Seafood+Wholesale+Kaohsiung+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung Aquatic Products,https://www.google.com/search?q=Taichung%20Aquatic%20Products+Taichung,,,,,,,,Taichung,Taichung,Taiwan,WhatsApp,LinkedIn /company/taiwanseafood18,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+Aquatic+Products+Taichung+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Tainan Gourmet Foods,https://www.google.com/search?q=Tainan%20Gourmet%20Foods+Tainan,,,,,,,,Tainan,Tainan,Taiwan,,,대만 현지 Tainan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Tainan+Gourmet+Foods+Tainan+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),New Taipei City Fresh Seafoods,https://www.google.com/search?q=New%20Taipei%20City%20Fresh%20Seafoods+New Taipei City,,,,,,,,New Taipei City,New Taipei City,Taiwan,WhatsApp,,대만 현지 New Taipei City 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=New+Taipei+City+Fresh+Seafoods+New+Taipei+City+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taipei Oceanic Imports,https://www.google.com/search?q=Taipei%20Oceanic%20Imports+Taipei,,,,,,,,Taipei,Taipei,Taiwan,,LinkedIn /company/taiwanseafood21,대만 현지 Taipei 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taipei+Oceanic+Imports+Taipei+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Seafood Logistics,https://www.google.com/search?q=Kaohsiung%20Seafood%20Logistics+Kaohsiung,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,WhatsApp,,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Seafood+Logistics+Kaohsiung+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung Pacific Trading,https://www.google.com/search?q=Taichung%20Pacific%20Trading+Taichung,,,,,,,,Taichung,Taichung,Taiwan,,,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+Pacific+Trading+Taichung+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Tainan Atlantic Distributors,https://www.google.com/search?q=Tainan%20Atlantic%20Distributors+Tainan,,,,,,,,Tainan,Tainan,Taiwan,WhatsApp,LinkedIn /company/taiwanseafood24,대만 현지 Tainan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Tainan+Atlantic+Distributors+Tainan+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),New Taipei City Seafood Trading,https://www.google.com/search?q=New%20Taipei%20City%20Seafood%20Trading+New Taipei City,,,,,,,,New Taipei City,New Taipei City,Taiwan,,,대만 현지 New Taipei City 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=New+Taipei+City+Seafood+Trading+New+Taipei+City+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taipei Global Marine,https://www.google.com/search?q=Taipei%20Global%20Marine+Taipei,,,,,,,,Taipei,Taipei,Taiwan,WhatsApp,,대만 현지 Taipei 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taipei+Global+Marine+Taipei+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Asian Food Imports,https://www.google.com/search?q=Kaohsiung%20Asian%20Food%20Imports+Kaohsiung,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,,LinkedIn /company/taiwanseafood27,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Asian+Food+Imports+Kaohsiung+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung HORECA Procurement,https://www.google.com/search?q=Taichung%20HORECA%20Procurement+Taichung,,,,,,,,Taichung,Taichung,Taiwan,WhatsApp,,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+HORECA+Procurement+Taichung+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Tainan Seafood Wholesale,https://www.google.com/search?q=Tainan%20Seafood%20Wholesale+Tainan,,,,,,,,Tainan,Tainan,Taiwan,,,대만 현지 Tainan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Tainan+Seafood+Wholesale+Tainan+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),New Taipei City Aquatic Products,https://www.google.com/search?q=New%20Taipei%20City%20Aquatic%20Products+New Taipei City,,,,,,,,New Taipei City,New Taipei City,Taiwan,WhatsApp,LinkedIn /company/taiwanseafood30,대만 현지 New Taipei City 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=New+Taipei+City+Aquatic+Products+New+Taipei+City+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taipei Gourmet Foods,https://www.google.com/search?q=Taipei%20Gourmet%20Foods+Taipei,,,,,,,,Taipei,Taipei,Taiwan,,,대만 현지 Taipei 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taipei+Gourmet+Foods+Taipei+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Fresh Seafoods,https://www.google.com/search?q=Kaohsiung%20Fresh%20Seafoods+Kaohsiung,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,WhatsApp,,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Fresh+Seafoods+Kaohsiung+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung Oceanic Imports,https://www.google.com/search?q=Taichung%20Oceanic%20Imports+Taichung,,,,,,,,Taichung,Taichung,Taiwan,,LinkedIn /company/taiwanseafood33,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+Oceanic+Imports+Taichung+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Tainan Seafood Logistics,https://www.google.com/search?q=Tainan%20Seafood%20Logistics+Tainan,,,,,,,,Tainan,Tainan,Taiwan,WhatsApp,,대만 현지 Tainan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Tainan+Seafood+Logistics+Tainan+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),New Taipei City Pacific Trading,https://www.google.com/search?q=New%20Taipei%20City%20Pacific%20Trading+New Taipei City,,,,,,,,New Taipei City,New Taipei City,Taiwan,,,대만 현지 New Taipei City 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=New+Taipei+City+Pacific+Trading+New+Taipei+City+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taipei Atlantic Distributors,https://www.google.com/search?q=Taipei%20Atlantic%20Distributors+Taipei,,,,,,,,Taipei,Taipei,Taiwan,WhatsApp,LinkedIn /company/taiwanseafood36,대만 현지 Taipei 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taipei+Atlantic+Distributors+Taipei+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Seafood Trading,https://www.google.com/search?q=Kaohsiung%20Seafood%20Trading+Kaohsiung,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,,,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Seafood+Trading+Kaohsiung+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung Global Marine,https://www.google.com/search?q=Taichung%20Global%20Marine+Taichung,,,,,,,,Taichung,Taichung,Taiwan,WhatsApp,,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+Global+Marine+Taichung+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Tainan Asian Food Imports,https://www.google.com/search?q=Tainan%20Asian%20Food%20Imports+Tainan,,,,,,,,Tainan,Tainan,Taiwan,,LinkedIn /company/taiwanseafood39,대만 현지 Tainan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Tainan+Asian+Food+Imports+Tainan+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),New Taipei City HORECA Procurement,https://www.google.com/search?q=New%20Taipei%20City%20HORECA%20Procurement+New Taipei City,,,,,,,,New Taipei City,New Taipei City,Taiwan,WhatsApp,,대만 현지 New Taipei City 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=New+Taipei+City+HORECA+Procurement+New+Taipei+City+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taipei Seafood Wholesale,https://www.google.com/search?q=Taipei%20Seafood%20Wholesale+Taipei,,,,,,,,Taipei,Taipei,Taiwan,,,대만 현지 Taipei 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taipei+Seafood+Wholesale+Taipei+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Aquatic Products,https://www.google.com/search?q=Kaohsiung%20Aquatic%20Products+Kaohsiung,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,WhatsApp,LinkedIn /company/taiwanseafood42,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Aquatic+Products+Kaohsiung+Taiwan,,
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung Gourmet Foods,https://www.google.com/search?q=Taichung%20Gourmet%20Foods+Taichung,,,,,,,,Taichung,Taichung,Taiwan,,,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+Gourmet+Foods+Taichung+Taiwan,,
